x,y
0,-14.5
0,-14.0
0,-13.5
0,-13.0
0,-12.5
0,-12.0
0,-11.5
0,-11.0
0,-10.5
0,-10.0
0,-9.5
0,-9.0
0,-8.5
0,-8.0
0,-7.5
0,-7.0
0,-6.5
0,-6.0
0,-5.5
0,-5.0
0,-4.5
0,-4.0
0,-3.5
0,-3.0
0,-2.5
0,-2.0
0,-1.5
0,-1.0
0,-0.5
0,0.0
0.0,1.1174902042219598e-15
0.013695203037659809,0.49974983426815667
0.054739703419407704,0.9979995752873572
0.1230102983471486,1.4932536326210653
0.21830206077232717,1.9840254079415243
0.34032895452305745,2.4688417573346113
0.4887246928955644,2.9462474132187513
0.66304383813271,3.4148093526046543
0.8627631384893206,3.873121098583696
1.0872830988708362,4.319806942133248
1.3359297803307486,4.7535260715664105
1.6079568230252814,5.172976597230827
1.9025476865530262,5.576899459375653
2.2188181009547376,5.964082207456532
2.555818721016159,6.333362639534249
2.912537975906485,6.683632290842749
3.287905105598722,7.013839761054891
3.680793374957571,7.3229938702585375
4.090023455847141,7.610166634169749
4.5143669671064695,7.874496049652384
4.952550161766924,8.11518868218286
5.403257750443606,8.331522047493298
5.865136849424182,8.522846780244139
6.336801041604127,8.688588583216504
6.816834538078783,8.82824995117345
7.303796427900404,8.94141166421565
7.796225003243738,9.027734046148867
8.29264214699736,9.08695798408603
8.79155776961057,9.118905706223359
9.291474281877809,9.12348131545592
9.790891090234721,9.100671077230844
10.28830910107235,9.050543460774179
10.782235220548937,8.973248933567602
11.271186836392305,8.869019509691947
11.753696268239803,8.738168053393236
12.228315173157355,8.581087339961723
12.69361889311354,8.398248876742883
13.148210731358994,8.190201487819321
13.590726144874743,7.9575696666119216
14.019836840305093,7.701051701345217
14.434254761080279,7.421417579003785
14.832735953760855,7.119506674071292
15.214084301998227,6.796225228989896
15.577155116903153,6.452543633902871
15.92085857304502,6.089493513845837
16.24416297976813,5.708164632129924
16.546097878005515,5.309701619211952
16.825756953294597,4.895300536870529
17.082300756250742,4.4662052880013645
17.31495922233268,4.023703882808463
17.523033983336255,3.569124572598912
17.705900463678148,3.1038318627864143
17.863009755177075,2.6292224170713117
17.993890264705108,2.146720865091451
18.09814912976325,1.6577755261280092
18.175473397732233,1.1638540617023896
18.225630965258723,0.6664390701137591
18.24847127495726,0.1670236361410327
18.243925767336606,-0.33289315073230114
18.212008086593976,-0.8318106961176076
18.1528140396594,-1.3282314050377722
18.066521308613183,-1.8206651772405693
17.95338891733967,-2.3076338800152185
17.813756454018293,-2.7876757850861114
17.64804305178567,-3.259349956265518
17.456746130628567,-3.7212405746949315
17.24043990428414,-4.17196118869203
16.999773656629227,-4.610158875446524
16.735469792732523,-5.03451830207278
16.44832167041972,-5.443765673829184
16.139191218860567,-5.8366725576529745
15.809006351326122,-6.212059569533445
15.458758179882324,-6.568799914655169
15.089498040380459,-6.905822769684846
14.702334336674596,-7.222116497049223
14.298429213538675,-7.516731681555795
13.878995068270065,-7.788783980241326
13.44529091145077,-8.037456776893787
12.998618587790043,-8.26200363327973
12.54031886839227,-8.461750529719236
12.071767426180035,-8.636097888282896
11.59437070655272,-8.784522372537925
